subid,sent.len,timestamp,word.len,rt,keypress,correct
7bc7d46e1698e5e021e33446e1d5590a,24,01-Feb-2007 12:12:33,4,1.357,2,0
7bc7d46e1698e5e021e33446e1d5590a,24,01-Feb-2007 12:12:38,8,0.324,1,1
7bc7d46e1698e5e021e33446e1d5590a,24,01-Feb-2007 12:12:43,6,1.47,2,1
7bc7d46e1698e5e021e33446e1d5590a,24,01-Feb-2007 12:12:48,6,0.884,1,0
7bc7d46e1698e5e021e33446e1d5590a,24,01-Feb-2007 12:12:53,8,0.504,2,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:20:34,8,4.066999999999999,2,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:20:38,4,0.766,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:20:43,4,0.8310000000000001,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:20:48,8,1.009,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:20:52,4,0.882,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:20:56,4,0.584,1,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:02,6,1.4369999999999998,1,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:06,8,0.14600000000000002,1,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:10,4,0.43400000000000005,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:16,4,2.4309999999999996,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:20,6,0.279,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:24,4,0.966,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:28,4,0.508,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:33,8,0.302,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:38,4,1.482,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:42,8,0.17800000000000002,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:47,4,1.191,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:52,8,0.7949999999999999,2,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:21:56,6,0.15100000000000002,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:02,8,0.9440000000000001,1,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:05,4,0.265,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:11,8,0.9520000000000001,1,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:15,4,0.5710000000000001,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:20,6,1.104,1,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:24,4,0.597,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:28,6,0.37,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:33,8,0.464,1,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:38,6,1.208,2,1
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:42,4,1.27,1,0
907d5ec61a2fa7152241aba7b84e209c,12,01-Feb-2007 15:22:47,8,0.329,2,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:00:54,6,1.532,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:00:59,4,1.088,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:05,4,2.093,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:11,8,1.557,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:17,4,2.279,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:22,6,1.195,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:27,4,2.02,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:31,4,1.033,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:37,6,1.4469999999999998,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:44,6,3.3259999999999996,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:50,8,2.0509999999999997,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:01:58,4,3.8709999999999996,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:04,6,2.8789999999999996,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:11,4,2.824,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:20,8,5.456,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:25,6,1.1980000000000002,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:34,8,4.358,1,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:41,8,1.9289999999999998,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:50,4,6.02,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:02:57,4,3.7430000000000003,2,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:04,8,2.4899999999999998,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:11,4,3.674,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:17,4,2.9789999999999996,2,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:22,6,1.2129999999999999,1,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:30,4,4.467,1,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:35,6,0.6769999999999999,1,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:42,4,4.046,1,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:46,6,0.14400000000000002,2,1
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:51,6,0.48800000000000004,2,0
e95de66396b19a16148a8e79e7ece31f,6,01-Feb-2007 17:03:55,6,0.274,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:19:38,8,6.176,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:19:44,4,2.888,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:19:51,8,2.715,1,0
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:19:56,8,0.5780000000000001,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:03,4,2.8149999999999995,1,0
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:10,8,3.4949999999999997,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:16,8,0.6609999999999999,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:20,6,0.5700000000000001,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:24,6,0.33999999999999997,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:28,4,0.881,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:34,8,1.059,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:39,8,0.384,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:44,6,1.265,1,0
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:48,4,0.906,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:52,4,0.43400000000000005,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:20:57,4,1.387,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:01,6,0.558,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:05,6,0.387,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:10,4,0.699,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:13,4,0.616,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:19,8,1.25,1,0
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:24,4,1.3820000000000001,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:28,6,0.191,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:33,6,1.608,2,0
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:40,6,2.447,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:45,4,1.559,2,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:51,8,2.0309999999999997,2,0
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:21:57,6,1.6700000000000002,1,1
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:22:02,8,1.153,1,0
384e53ae7a6492f842f3907c29b50944,4,02-Feb-2007 12:22:08,4,2.545,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:48:41,4,1.071,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:48:46,8,0.61,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:48:50,4,0.631,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:48:55,8,0.24000000000000002,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:48:59,6,0.35,1,0
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:04,8,0.9550000000000001,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:09,8,0.183,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:14,8,1.012,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:18,6,0.491,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:29,4,7.349,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:34,8,0.43700000000000006,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:37,4,0.385,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:42,8,0.22,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:46,4,1.034,2,0
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:51,6,0.8190000000000001,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:49:56,4,1.1380000000000001,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:00,6,0.533,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:05,8,0.554,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:10,6,0.8500000000000001,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:14,4,0.741,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:18,6,0.758,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:23,8,0.198,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:27,8,0.20800000000000002,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:31,6,0.21300000000000002,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:36,8,0.594,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:42,8,1.039,2,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:46,6,0.6689999999999999,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:50,4,0.23,1,1
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:55,6,0.9400000000000001,2,0
54a23410b613e1cb2f4ce5f084f4b1ad,3,29-Jan-2007 10:50:58,4,0.42800000000000005,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:18:34,8,2.567,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:18:38,6,0.543,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:18:43,6,1.3840000000000001,2,0
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:18:48,6,0.639,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:18:53,8,0.467,1,0
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:18:57,8,0.387,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:01,6,0.272,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:07,8,0.6869999999999999,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:11,6,0.978,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:15,4,0.642,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:20,8,0.635,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:28,6,3.705,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:34,4,3.211,2,0
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:40,8,0.885,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:43,4,0.405,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:48,6,0.368,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:53,4,1.84,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:19:59,6,2.715,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:05,8,1.653,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:10,8,0.582,1,0
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:14,4,0.7879999999999999,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:19,8,0.24600000000000002,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:23,4,0.48300000000000004,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:28,8,0.40900000000000003,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:35,8,3.4719999999999995,2,0
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:40,8,0.202,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:45,8,1.05,1,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:50,6,0.48900000000000005,2,1
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:20:58,4,5.25,2,0
a07509b0bc6204814b761e6c00fefe5f,2,29-Jan-2007 18:21:02,4,0.32999999999999996,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:33:31,8,8.69,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:33:37,4,1.738,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:33:42,8,0.9580000000000001,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:33:47,8,0.8580000000000001,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:33:52,4,1.087,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:33:56,6,0.537,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:00,6,0.562,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:05,6,0.361,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:09,4,0.502,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:14,4,1.671,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:17,4,0.4,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:22,8,0.42700000000000005,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:27,8,0.46,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:32,8,0.317,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:37,6,1.199,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:42,8,0.42600000000000005,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:45,4,0.33299999999999996,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:50,8,0.29900000000000004,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:54,4,0.367,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:34:58,6,0.265,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:02,6,0.604,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:06,4,0.48100000000000004,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:11,8,0.28,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:16,8,0.452,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:20,8,0.42100000000000004,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:25,6,0.33999999999999997,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:30,8,0.48700000000000004,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:34,4,0.8630000000000001,2,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:39,8,0.42400000000000004,1,1
48a7c19cfa87fdfcd96bf80f2239806a,1,31-Jan-2007 16:35:43,6,0.302,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:21:28,4,1.52,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:21:32,6,0.539,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:21:38,8,0.8180000000000001,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:21:44,6,2.384,1,0
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:21:48,4,0.41600000000000004,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:21:53,8,1.032,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:21:58,6,0.545,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:03,8,0.47800000000000004,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:07,6,0.8350000000000001,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:14,6,2.6470000000000002,1,0
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:18,4,0.43400000000000005,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:24,8,2.231,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:28,4,0.6859999999999999,2,0
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:32,4,0.184,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:36,6,0.381,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:41,8,0.257,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:45,6,0.743,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:50,8,0.33199999999999996,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:22:57,8,2.745,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:02,4,1.381,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:07,8,0.7859999999999999,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:12,6,0.554,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:16,8,0.261,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:21,8,0.324,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:25,4,0.53,2,0
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:31,8,2.065,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:35,4,0.276,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:40,8,0.42700000000000005,2,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:43,4,0.10700000000000001,1,1
695185838489c27f07ed3d9821891a79,8,01-Feb-2007 15:23:49,4,2.201,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:25:50,6,1.175,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:25:55,6,0.9410000000000001,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:25:59,4,0.8610000000000001,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:04,8,0.33499999999999996,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:09,8,0.43300000000000005,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:14,6,0.6849999999999999,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:18,8,0.181,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:22,4,0.41500000000000004,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:27,8,0.279,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:30,4,0.33999999999999997,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:34,6,0.326,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:39,6,0.47400000000000003,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:42,4,0.312,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:48,8,1.088,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:53,8,0.302,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:26:57,8,0.199,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:02,6,0.33099999999999996,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:06,8,0.273,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:10,4,0.21700000000000003,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:14,8,0.21300000000000002,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:19,6,0.5640000000000001,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:23,4,0.71,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:26,4,0.24500000000000002,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:31,8,0.20700000000000002,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:36,8,0.255,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:40,6,0.271,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:44,6,0.21800000000000003,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:48,8,0.091,2,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:53,4,0.77,1,1
16c6c391d25f25d4f632641008bc1941,2,17-Feb-2007 12:27:57,6,0.259,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:54:50,6,1.754,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:54:54,4,0.706,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:00,8,1.1540000000000001,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:04,6,0.376,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:08,4,0.346,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:12,6,0.328,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:16,4,0.391,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:19,4,0.42900000000000005,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:24,8,0.2,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:28,4,0.40800000000000003,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:32,6,0.26,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:36,4,0.41600000000000004,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:40,4,0.779,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:44,6,0.29300000000000004,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:48,6,0.545,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:52,4,0.33399999999999996,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:55:56,6,0.20400000000000001,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:01,8,0.194,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:05,6,0.14500000000000002,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:09,6,0.197,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:13,8,0.07300000000000001,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:17,4,0.402,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:22,8,0.29500000000000004,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:26,8,0.20700000000000002,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:30,6,0.279,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:34,4,0.252,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:38,6,0.21900000000000003,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:42,4,0.24000000000000002,2,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:46,8,0.275,1,1
b3ca60f37549722b9759991a0d5beb59,1,17-Feb-2007 12:56:51,8,0.405,2,1
8c97f9ddaa787c949f70544814c94678,3,17-Feb-2007 12:16:03,4,8.126999999999999,2,1
8c97f9ddaa787c949f70544814c94678,3,17-Feb-2007 12:16:09,8,1.075,2,1
