subid,n.types,timestamp,word.len,rt,keypress,correct
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:43,6,0.374,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:49,8,1.306,1,0
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:53,4,0.29200000000000004,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:56:01,6,3.9789999999999996,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:56:11,8,5.748,1,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:17,8,2.4779999999999998,1,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:22,6,0.71,1,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:26,6,0.505,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:31,6,1.033,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:36,8,0.659,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:40,4,0.9410000000000001,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:46,8,1.612,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:51,4,1.072,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:42:56,8,0.29200000000000004,1,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:00,4,0.718,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:04,6,0.764,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:09,6,0.515,1,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:14,8,0.59,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:18,4,0.463,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:22,4,1.567,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:29,8,2.0349999999999997,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:34,8,0.8470000000000001,1,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:39,6,0.927,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:47,8,3.746,1,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:51,4,0.47100000000000003,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:43:56,8,0.5670000000000001,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:00,4,0.366,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:06,8,1.9709999999999999,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:14,6,4.389,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:19,8,0.73,2,0
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:24,6,0.468,1,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:29,4,1.791,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:33,6,0.617,2,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:39,6,1.6640000000000001,1,1
983de9d9ac597b6ff06f75cc04bf30b6,9,23-Sep-2007 11:44:43,4,1.002,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:24,6,0.517,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:28,4,0.752,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:33,8,0.395,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:37,4,0.583,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:42,8,0.42700000000000005,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:47,4,1.1740000000000002,1,0
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:52,8,0.736,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:17:56,4,0.6859999999999999,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:02,8,0.989,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:07,4,1.6960000000000002,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:12,8,0.29400000000000004,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:18,4,2.8219999999999996,2,0
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:25,6,3.045,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:29,4,0.444,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:35,8,0.806,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:40,4,2.32,2,0
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:49,6,4.643999999999999,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:54,8,0.267,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:18:58,6,0.502,2,0
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:02,4,0.587,1,0
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:07,6,0.552,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:13,8,1.724,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:18,6,1.258,2,0
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:23,8,0.28900000000000003,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:27,4,0.883,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:32,6,0.8190000000000001,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:36,4,0.6859999999999999,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:48,8,6.7490000000000006,1,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:51,4,0.361,2,1
316bfdde4552e95a1fe946d33d2da279,3,22-Sep-2007 15:19:56,8,0.33599999999999997,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:18,8,6.13,-1,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:23,4,0.924,-1,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:29,6,1.765,-1,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:34,8,0.558,2,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:38,6,0.609,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:46,8,3.506,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:51,6,0.659,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:52:55,4,0.644,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:02,8,2.613,1,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:07,6,0.926,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:16,8,4.113999999999999,1,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:20,6,0.587,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:25,4,0.896,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:30,6,1.808,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:35,4,1.2309999999999999,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:40,6,0.74,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:44,4,1.169,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:49,6,0.597,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:54,8,0.761,2,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:53:58,4,0.278,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:02,6,0.386,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:08,8,1.773,1,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:13,6,0.264,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:17,4,0.777,1,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:23,8,1.296,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:28,6,0.913,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:32,8,0.29400000000000004,2,0
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:37,6,0.192,1,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:41,4,1.25,2,1
307a456b9d1079a4f5f1914bff7c8eae,3,22-Sep-2007 15:54:47,6,1.349,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:22,4,1.009,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:27,6,0.444,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:31,6,0.637,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:37,8,0.9590000000000001,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:41,4,0.516,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:46,8,0.442,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:49,4,0.43600000000000005,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:54,8,0.383,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:14:59,6,0.805,2,0
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:05,8,0.9430000000000001,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:08,4,0.34099999999999997,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:13,8,0.5780000000000001,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:18,6,0.547,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:23,8,0.39,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:27,6,0.382,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:32,8,0.345,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:36,4,0.552,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:40,4,0.619,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:45,8,0.41100000000000003,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:50,4,0.936,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:15:54,8,0.319,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:00,8,0.747,2,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:04,6,0.659,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:09,8,0.31,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:14,6,0.494,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:17,4,0.452,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:22,8,0.381,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:26,4,0.314,1,1
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:31,6,0.691,1,0
1199631d116f8f3f7256d15702b64361,6,22-Sep-2007 16:16:35,4,0.642,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:00,6,1.371,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:05,6,0.629,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:09,4,0.966,2,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:14,6,0.724,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:18,6,0.8300000000000001,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:22,4,0.647,1,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:27,6,0.641,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:33,8,1.653,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:38,4,1.706,2,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:43,4,0.9580000000000001,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:47,4,1.042,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:54,8,1.9069999999999998,1,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:28:59,4,1.582,1,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:03,6,0.738,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:08,8,0.655,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:13,8,0.14500000000000002,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:18,6,1.246,2,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:23,8,0.502,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:28,4,1.551,1,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:34,8,0.6,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:39,4,1.6600000000000001,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:43,6,0.41300000000000003,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:47,6,0.14500000000000002,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:52,6,0.544,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:29:56,4,1.363,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:30:02,8,1.35,1,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:30:07,8,0.393,2,1
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:30:11,4,0.15000000000000002,2,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:30:15,4,0.508,2,0
4f8bc466fba42d42da98b8de5ea9389e,9,22-Sep-2007 16:30:20,8,0.29400000000000004,2,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:05,4,2.25,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:12,6,2.3959999999999995,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:18,4,2.868,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:25,4,4.087,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:35,8,4.693,2,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:39,6,0.899,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:49,8,4.7780000000000005,1,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:46:55,4,2.907,2,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:00,6,0.8540000000000001,2,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:06,8,1.261,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:12,6,1.936,2,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:19,4,3.8489999999999998,2,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:23,4,0.611,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:29,8,1.6540000000000001,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:36,8,2.1719999999999997,1,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:43,8,2.588,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:47:54,8,6.6979999999999995,1,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:00,6,2.291,1,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:09,8,4.093,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:14,4,1.9789999999999999,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:19,6,0.5770000000000001,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:23,4,0.88,2,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:30,4,3.4189999999999996,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:36,8,0.724,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:45,6,5.421,1,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:54,8,4.2410000000000005,2,0
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:48:58,4,0.633,2,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:49:02,4,1.113,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:49:12,8,4.888,1,1
68df5153f7e573d94d6cf80648a637f6,6,23-Sep-2007 11:49:17,4,2.178,2,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:39:35,4,0.14200000000000002,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:39:40,6,0.42600000000000005,2,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:39:44,6,0.20900000000000002,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:39:48,6,0.28700000000000003,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:39:53,8,0.048,1,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:39:57,6,0.262,2,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:02,8,0.008,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:07,8,0.24800000000000003,1,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:10,4,0.24800000000000003,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:14,4,0.234,2,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:18,4,0.33299999999999996,2,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:22,6,0.391,1,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:27,6,0.59,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:32,8,0.42000000000000004,1,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:36,4,0.27,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:39,4,0.369,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:40:58,8,13.967,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:04,8,1.783,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:08,4,0.42400000000000004,1,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:13,4,1.266,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:18,8,0.21900000000000003,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:21,4,0.14300000000000002,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:26,6,0.32,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:31,8,0.33699999999999997,1,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:34,4,0.272,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:38,4,0.29000000000000004,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:42,4,0.29100000000000004,1,1
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:46,4,0.357,1,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:51,8,1.333,2,0
3a6897df9fca38e26400d3f9dc64701e,9,22-Sep-2007 15:41:56,6,0.164,2,0
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:00:32,6,0.8240000000000001,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:00:38,8,0.807,2,0
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:00:42,6,0.41300000000000003,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:00:47,8,0.7929999999999999,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:00:52,4,1.7009999999999998,2,0
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:00:57,6,0.547,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:02,6,0.692,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:06,6,0.638,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:11,8,0.448,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:17,6,1.572,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:21,6,0.47300000000000003,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:26,4,1.6320000000000001,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:31,8,0.601,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:37,8,0.463,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:41,6,0.738,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:46,4,1.328,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:51,8,0.405,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:01:56,4,1.744,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:01,8,0.083,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:05,4,1.004,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:11,8,0.7829999999999999,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:15,6,0.535,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:19,4,0.604,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:24,6,0.44,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:30,8,1.732,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:34,4,0.8380000000000001,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:39,6,0.41100000000000003,1,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:46,8,3.144,2,0
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:52,6,0.8170000000000001,2,1
9f2f4cca6486b23c0f9296a24a03e15f,6,23-Sep-2007 11:02:57,8,1.021,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:05,6,1.385,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:10,4,0.5710000000000001,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:15,8,0.646,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:20,8,0.374,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:26,8,0.507,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:30,4,0.906,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:36,8,0.976,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:40,4,0.557,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:45,6,0.6769999999999999,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:50,6,0.49,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:23:55,8,0.624,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:00,4,0.45,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:04,6,0.399,2,0
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:08,4,0.456,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:13,4,0.696,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:17,6,0.363,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:22,4,0.34299999999999997,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:26,6,0.392,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:31,8,0.396,1,0
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:36,6,0.41800000000000004,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:40,4,0.5630000000000001,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:45,6,0.371,2,0
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:50,4,1.276,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:55,6,0.385,1,0
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:24:59,4,0.532,2,0
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:25:05,8,1.035,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:25:10,6,0.41400000000000003,1,0
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:25:15,8,0.29900000000000004,1,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:25:21,8,1.169,2,1
78b868c64d461c9b5f76821f10f11337,6,22-Sep-2007 12:25:25,6,0.466,2,0
6a4f8c3d5e10bf586a568c6eda7ee971,3,11-Nov-2007 12:08:24,8,4.942,-1,0
6a4f8c3d5e10bf586a568c6eda7ee971,3,11-Nov-2007 12:08:29,4,0.976,-1,0
