subid,n.tokens,timestamp,word.len,rt,keypress,correct
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:40,8,0.225,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:44,4,0.22,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:48,8,0.43700000000000006,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:09,4,2.7070000000000003,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:15,6,1.606,2,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:22,8,2.8309999999999995,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:27,6,0.8760000000000001,2,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:32,8,1.089,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:37,6,0.7889999999999999,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:42,8,0.396,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:46,4,0.8390000000000001,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:51,6,0.692,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:26:55,6,0.556,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:03,8,3.8779999999999997,2,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:09,8,0.907,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:13,6,0.387,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:18,8,0.809,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:24,8,1.035,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:29,8,0.6869999999999999,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:33,4,0.806,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:37,6,0.612,2,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:43,8,1.615,2,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:48,4,1.6940000000000002,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:27:55,8,2.638,1,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:00,6,1.147,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:05,4,1.522,2,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:11,8,1.601,2,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:18,8,2.608,2,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:27,6,4.886,2,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:32,4,1.486,2,0
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:39,6,3.541,1,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:47,6,4.111999999999999,2,1
3491d1d985e3ce98997d07112dbdae31,48,20-May-2007 13:28:52,8,0.301,1,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:12,8,2.8129999999999997,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:19,6,3.4019999999999997,1,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:27,4,3.887,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:32,6,1.34,1,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:36,4,0.996,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:41,6,1.1980000000000002,1,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:47,8,1.639,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:53,8,1.377,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:33:59,6,2.082,1,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:03,4,0.7799999999999999,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:09,6,2.234,2,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:15,6,2.106,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:20,4,1.1960000000000002,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:25,4,1.8960000000000001,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:29,4,1.1600000000000001,2,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:35,6,1.513,2,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:40,8,0.42500000000000004,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:44,6,0.376,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:49,8,0.8770000000000001,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:54,8,0.461,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:34:59,4,1.454,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:04,6,1.094,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:09,6,1.202,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:13,4,1.208,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:17,6,0.39,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:22,6,0.925,1,0
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:28,8,1.059,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:34,4,2.645,2,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:38,6,1.029,1,1
8e097d543002c0b5e5ab5134e578352d,100,20-May-2007 10:35:43,4,0.753,1,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:31:36,4,2.3499999999999996,2,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:31:41,6,1.048,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:31:46,6,1.313,1,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:31:51,8,0.61,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:31:56,6,0.9440000000000001,1,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:01,8,0.6599999999999999,2,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:06,8,0.693,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:11,8,0.6759999999999999,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:15,4,0.532,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:19,8,0.508,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:24,4,0.763,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:29,6,1.395,2,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:34,8,0.5760000000000001,1,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:39,6,0.898,1,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:43,8,0.561,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:48,4,1.175,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:52,6,0.553,1,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:32:57,6,1.034,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:01,4,0.48600000000000004,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:06,8,0.981,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:11,6,0.345,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:15,8,0.371,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:21,8,1.647,2,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:26,8,0.492,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:31,4,1.297,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:36,8,0.53,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:41,4,2.178,2,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:46,6,0.888,2,0
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:51,8,0.529,1,1
a369c0855612f9cb3f263770b41af9fe,48,20-May-2007 12:33:56,8,1.103,2,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:24:59,6,5.782,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:10,8,6.38,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:20,6,6.395,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:24,4,0.6739999999999999,2,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:32,8,3.118,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:37,6,1.637,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:42,8,0.654,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:46,4,0.737,2,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:51,6,0.707,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:25:55,4,0.729,2,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:00,8,0.552,1,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:04,4,0.613,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:10,8,1.44,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:15,6,1.104,2,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:20,8,1.101,1,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:27,6,2.706,2,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:31,6,0.25,1,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:34,4,0.21700000000000003,2,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:39,6,0.48100000000000004,1,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:44,8,0.42700000000000005,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:49,8,0.5650000000000001,2,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:53,6,0.536,1,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:26:57,4,0.317,2,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:27:04,6,3.177,1,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:27:08,8,0.24800000000000003,2,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:27:13,4,1.618,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:27:18,8,0.127,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:27:23,8,0.737,1,1
9ca0259a69109b38622688b128071784,48,20-May-2007 13:27:27,6,0.267,1,0
9ca0259a69109b38622688b128071784,48,20-May-2007 13:27:31,4,0.702,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:32:43,4,2.73,2,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:32:48,6,0.65,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:32:54,8,1.246,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:32:58,4,0.8630000000000001,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:03,4,1.771,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:08,6,0.8260000000000001,2,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:14,4,3.046,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:21,4,4.075,2,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:27,8,1.2269999999999999,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:32,4,1.412,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:36,4,0.48000000000000004,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:42,8,2.256,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:47,8,0.74,2,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:33:53,4,2.274,2,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:00,8,2.4109999999999996,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:05,4,1.742,2,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:11,8,1.748,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:15,4,0.8210000000000001,2,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:19,6,0.54,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:23,4,0.584,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:28,8,0.41500000000000004,2,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:33,6,0.919,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:37,4,0.7859999999999999,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:43,6,2.38,2,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:50,4,2.8899999999999997,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:34:56,8,1.948,2,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:35:01,6,1.021,1,1
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:35:07,8,2.225,1,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:35:12,4,1.022,2,0
9313bde807d09e2cb012e274baecf6bf,48,20-May-2007 13:35:17,6,1.722,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:02:35,4,6.069,1,0
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:02:42,6,2.3119999999999994,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:02:48,8,1.9709999999999999,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:02:52,4,1.066,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:02:58,8,0.9540000000000001,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:02,6,0.8430000000000001,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:06,4,0.756,2,0
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:11,8,0.605,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:17,6,1.2249999999999999,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:20,4,0.32999999999999996,1,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:25,6,1.079,1,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:31,4,2.7840000000000003,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:42,8,6.518,2,0
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:47,6,0.9490000000000001,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:51,6,0.644,1,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:03:56,8,0.6709999999999999,1,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:01,6,0.508,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:06,4,1.501,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:11,8,1.341,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:16,4,0.971,1,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:21,8,0.5750000000000001,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:25,6,0.55,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:31,6,1.679,1,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:37,8,2.4949999999999997,2,0
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:43,4,2.5319999999999996,1,0
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:48,8,0.552,2,0
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:52,4,0.42300000000000004,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:04:56,6,0.367,2,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:05:00,4,0.29600000000000004,1,1
3f65438c1eb804f013075b71c88590fa,1200,20-May-2007 15:05:08,8,3.8249999999999997,1,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:37:43,4,0.8720000000000001,1,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:37:50,6,3.199,2,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:37:57,8,2.209,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:02,6,0.968,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:07,6,1.452,1,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:14,8,1.7269999999999999,1,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:18,6,0.497,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:23,4,2.066,1,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:29,8,0.772,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:33,4,0.649,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:38,8,0.8170000000000001,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:42,4,0.558,1,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:46,4,0.373,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:52,8,1.1580000000000001,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:38:55,4,0.41500000000000004,1,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:01,8,1.612,1,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:06,6,0.634,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:10,4,0.5650000000000001,1,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:15,6,0.737,1,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:19,4,0.274,2,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:24,8,0.702,2,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:29,8,0.511,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:34,4,1.815,2,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:39,8,0.463,2,1
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:47,4,1.637,1,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:52,6,0.48600000000000004,2,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:39:56,4,0.29400000000000004,2,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:40:02,8,0.445,2,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:40:07,8,0.442,1,0
f06f42cae5f3a2a2d35c861167f0c96b,48,20-May-2007 12:40:12,6,0.7869999999999999,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:01,6,1.824,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:05,4,0.892,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:11,8,1.327,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:16,6,0.512,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:20,4,0.6619999999999999,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:24,4,0.53,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:29,6,0.33599999999999997,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:34,8,0.309,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:38,6,0.268,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:43,8,0.40700000000000003,2,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:47,6,0.41800000000000004,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:52,8,0.634,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:57:56,4,0.357,2,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:01,8,0.43900000000000006,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:06,8,0.393,1,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:11,4,2.181,2,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:17,8,1.232,2,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:21,6,0.268,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:26,4,0.8700000000000001,1,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:30,6,0.326,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:35,8,0.303,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:39,6,0.303,1,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:43,4,0.381,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:47,6,0.362,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:52,8,0.194,1,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:58:56,4,0.453,2,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:59:01,8,0.466,2,1
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:59:07,4,2.4219999999999997,2,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:59:12,8,0.654,1,0
4ab292b5d913b5eb5d7014cd38b403de,1200,20-May-2007 13:59:16,8,0.348,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:16,4,5.9350000000000005,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:23,8,2.049,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:28,4,1.761,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:33,6,1.7469999999999999,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:39,6,1.232,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:43,4,0.8470000000000001,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:48,8,1.015,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:33:55,6,2.377,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:00,4,1.869,1,0
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:05,8,1.293,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:12,4,2.7030000000000003,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:16,4,1.1440000000000001,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:21,6,1.284,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:27,8,1.101,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:31,4,0.998,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:36,6,0.746,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:41,8,0.777,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:46,6,1.593,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:52,6,1.352,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:34:57,8,0.915,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:01,4,0.812,1,0
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:06,8,0.622,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:10,4,0.763,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:15,8,0.755,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:21,8,0.7939999999999999,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:40,6,15.91,1,0
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:45,6,0.29900000000000004,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:50,8,1.062,2,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:35:55,8,0.537,1,1
f98f17e511200843f19b0035490c913a,300,22-Sep-2007 16:36:01,6,1.976,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:19,6,0.9530000000000001,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:24,4,0.981,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:28,6,0.361,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:33,8,0.749,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:37,4,0.517,1,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:42,8,0.392,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:46,4,0.525,2,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:53,6,3.191,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:09:59,6,2.257,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:04,6,1.337,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:10,8,0.764,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:16,8,1.81,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:20,6,0.371,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:25,8,0.405,1,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:28,4,0.261,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:34,6,2.05,2,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:38,4,0.524,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:43,4,1.4369999999999998,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:48,6,0.69,2,1
